	ERR1249769	ERR1316001	ERR1250602	ERR1090144	ERR1316056	ERR1080267	ERR1160361	ERR1249930	ERR1160459	ERR1315815	ERR1091024	ERR1316029	ERR1091310	ERR1091169	ERR1390025	ERR1459021	ERR1551518	ERR1250581	ERR1090070	ERR1316149	ERR1315979	ERR1080217	ERR1597109	ERR1458875	ERR1075709	ERR1551511	ERR1250588	ERR1091816	ERR1315814	ERR1389776	ERR1080068	ERR1091106	ERR1250041	ERR1249664	ERR1091328	ERR1249774	ERR1458796	ERR1090680	ERR1090534	ERR1090448	ERR1390023	ERR1315853	ERR1080336	ERR1091294	ERR1458833	ERR1551513	ERR1090061	ERR1160726	ERR1389960	ERR1459093	ERR1249666	ERR1080325	ERR1089747	ERR1551515	ERR1090854	ERR1551523	ERR1546033	ERR1459100	ERR1249696	ERR1091614	ERR1077826	ERR1091079	ERR1091194	ERR1551514	ERR1551527	ERR1459019	ERR1417463	ERR1077413	ERR1091808	ERR1459014	ERR1250118	ERR1458849	ERR1389954	ERR1551508	ERR1316248	ERR1389902	ERR1389995	ERR1091493	ERR1551522	ERR1091058	ERR1090363	ERR1389699	ERR1090119	ERR1389996	ERR1551519	ERR1315819	ERR1551512	ERR1551521	ERR1315956	ERR1075862	ERR1090649	ERR1074630	ERR1160713	ERR1090362	ERR1091013	ERR1160718	ERR1249713	ERR1089826	ERR1678450	ERR1090681	ERR1458870	ERR1072896	ERR1072806	ERR1072833	ERR1072827	ERR1072648	ERR1072839	ERR1072645	ERR1072783	ERR1072669	ERR1072677	ERR1072690	ERR1072751	ERR1072809	ERR1072664	ERR1072670	ERR1072848	ERR1072685	ERR1072731	ERR1072665	ERR1072754	ERR1072742	ERR1072777	ERR1072772	ERR1072855	ERR1072755	ERR1072704	ERR1072851	ERR1072643	ERR1072695	ERR1072765	ERR1072828	ERR1072655	ERR1072818	ERR1072834	ERR1072802	ERR1072903	ERR1072816	ERR1072708	ERR1072757	ERR1072660	ERR1072843	ERR1072653	ERR1072807	ERR1072786	ERR1072663	ERR1072675	ERR1072644	ERR1072878	ERR1072910	ERR1072880	ERR1072908	ERR1072788	ERR1072741	ERR1072650	ERR1072674	ERR1072800	ERR1072706	ERR1072864	ERR1072892	ERR1072745	ERR1072886	ERR1072635	ERR1072629	ERR1072718	ERR1072905	ERR1072841	ERR1072678	ERR1072756	ERR1072867	ERR1072913	ERR1072844	ERR1072787	ERR1072760	ERR1072753	ERR1072856	ERR1072852	ERR1072825	ERR1072882	ERR1072907	ERR1072647	ERR1072911	ERR1072895	ERR1072709	ERR1072887	ERR1072813	ERR1072763	ERR1072853	ERR1072688	ERR1072662	ERR1072790	ERR1072773	ERR1072782	ERR1072696	ERR1072689	ERR1072879	ERR1249730	ERR1389766	ERR1315800	ERR1091008	ERR1090916	ERR1090687	ERR1091500	ERR1160623	ERR1080369	ERR1090709	ERR1316087	ERR1250575	ERR1072740	ERR1072909	ERR1678434	ERR1080201	ERR1678494	ERR1077619	ERR1080208	ERR1390024	ERR1090602	ERR1249776	ERR1090719	ERR1389949	ERR1678409	ERR1160434	ERR1249805	ERR1160564	ERR1316205	ERR1090713	ERR1090668	ERR1249842	ERR1090866	ERR1091125	ERR1389927	ERR1091661	ERR1091433	ERR1091288	ERR1091273	ERR1091464
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bacteriovoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__bacteriovorus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales	439.0	25.0	63.0	0.0	0.0	0.0	1.0	1.0	2.0	176.0	460.0	29.0	160.0	120.0	100.0	1.0	1.0	1.0	2.0	5.0	71.0	55.0	108.0	359.0	0.0	1.0	0.0	223.0	32.0	109.0	83.0	6.0	180.0	67.0	1.0	0.0	147.0	338.0	3.0	7.0	221.0	0.0	164.0	5.0	1.0	0.0	6.0	534.0	139.0	0.0	62.0	108.0	1.0	1.0	41.0	1.0	0.0	1.0	0.0	781.0	0.0	0.0	28.0	0.0	0.0	115.0	89.0	82.0	96.0	158.0	0.0	0.0	0.0	2.0	51.0	19.0	0.0	601.0	1.0	54.0	96.0	7.0	4.0	1.0	0.0	35.0	0.0	1.0	0.0	2.0	15.0	10.0	152.0	0.0	752.0	901.0	149.0	88.0	3.0	220.0	3.0	0.0	3.0	0.0	23.0	45.0	2.0	0.0	74.0	29.0	287.0	0.0	14.0	49.0	1.0	372.0	71.0	122.0	10.0	74.0	13.0	8.0	0.0	2.0	0.0	6.0	4.0	44.0	6.0	0.0	9.0	9.0	15.0	0.0	11.0	20.0	42.0	7.0	1.0	0.0	0.0	35.0	38.0	0.0	172.0	4.0	77.0	1.0	1.0	6.0	5.0	0.0	7.0	1.0	42.0	2.0	70.0	0.0	24.0	0.0	0.0	41.0	35.0	0.0	264.0	79.0	4.0	2.0	164.0	0.0	4.0	0.0	29.0	153.0	36.0	16.0	51.0	15.0	0.0	1.0	641.0	4.0	70.0	76.0	11.0	0.0	8.0	1.0	0.0	0.0	14.0	0.0	0.0	50.0	3.0	36.0	0.0	0.0	3.0	175.0	1.0	0.0	784.0	5.0	1.0	19.0	220.0	59.0	0.0	37.0	160.0	318.0	2.0	33.0	0.0	173.0	36.0	89.0	0.0	0.0	0.0	0.0	309.0	6.0	40.0	49.0	0.0	50.0	0.0	112.0	0.0	139.0	56.0	1.0	1.0	1022.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae	439.0	25.0	63.0	0.0	0.0	0.0	1.0	1.0	2.0	176.0	460.0	29.0	160.0	120.0	100.0	1.0	1.0	1.0	2.0	5.0	71.0	55.0	108.0	359.0	0.0	1.0	0.0	223.0	32.0	109.0	83.0	6.0	180.0	67.0	1.0	0.0	147.0	338.0	3.0	7.0	221.0	0.0	164.0	5.0	1.0	0.0	6.0	534.0	139.0	0.0	62.0	108.0	1.0	1.0	41.0	1.0	0.0	1.0	0.0	781.0	0.0	0.0	28.0	0.0	0.0	115.0	89.0	82.0	96.0	158.0	0.0	0.0	0.0	2.0	51.0	19.0	0.0	601.0	1.0	54.0	96.0	7.0	4.0	1.0	0.0	35.0	0.0	1.0	0.0	2.0	15.0	10.0	152.0	0.0	752.0	901.0	149.0	88.0	3.0	220.0	3.0	0.0	3.0	0.0	23.0	45.0	2.0	0.0	74.0	29.0	287.0	0.0	14.0	49.0	1.0	372.0	71.0	122.0	10.0	74.0	13.0	8.0	0.0	2.0	0.0	6.0	4.0	44.0	6.0	0.0	9.0	9.0	15.0	0.0	11.0	20.0	42.0	7.0	1.0	0.0	0.0	35.0	38.0	0.0	172.0	4.0	77.0	1.0	1.0	6.0	5.0	0.0	7.0	1.0	42.0	2.0	70.0	0.0	24.0	0.0	0.0	41.0	35.0	0.0	264.0	79.0	4.0	2.0	164.0	0.0	4.0	0.0	29.0	153.0	36.0	16.0	51.0	15.0	0.0	1.0	641.0	4.0	70.0	76.0	11.0	0.0	8.0	1.0	0.0	0.0	14.0	0.0	0.0	50.0	3.0	36.0	0.0	0.0	3.0	175.0	1.0	0.0	784.0	5.0	1.0	19.0	220.0	59.0	0.0	37.0	160.0	318.0	2.0	33.0	0.0	173.0	36.0	89.0	0.0	0.0	0.0	0.0	309.0	6.0	40.0	49.0	0.0	50.0	0.0	112.0	0.0	139.0	56.0	1.0	1.0	1022.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila	139.0	0.0	41.0	0.0	0.0	0.0	1.0	0.0	1.0	176.0	164.0	29.0	159.0	88.0	100.0	1.0	1.0	0.0	1.0	5.0	71.0	51.0	16.0	357.0	0.0	1.0	0.0	222.0	32.0	108.0	15.0	6.0	54.0	63.0	1.0	0.0	128.0	304.0	3.0	5.0	221.0	0.0	122.0	5.0	1.0	0.0	6.0	534.0	96.0	0.0	62.0	108.0	1.0	1.0	6.0	1.0	0.0	0.0	0.0	781.0	0.0	0.0	28.0	0.0	0.0	21.0	74.0	82.0	89.0	33.0	0.0	0.0	0.0	1.0	37.0	19.0	0.0	30.0	1.0	54.0	96.0	7.0	4.0	1.0	0.0	35.0	0.0	1.0	0.0	1.0	14.0	0.0	114.0	0.0	349.0	896.0	145.0	88.0	2.0	220.0	3.0	0.0	1.0	0.0	23.0	43.0	0.0	0.0	21.0	29.0	287.0	0.0	0.0	25.0	0.0	268.0	71.0	122.0	5.0	20.0	13.0	0.0	0.0	0.0	0.0	6.0	4.0	44.0	0.0	0.0	5.0	8.0	3.0	0.0	2.0	20.0	42.0	7.0	1.0	0.0	0.0	35.0	1.0	0.0	172.0	4.0	47.0	0.0	1.0	4.0	0.0	0.0	7.0	0.0	33.0	1.0	64.0	0.0	24.0	0.0	0.0	16.0	18.0	0.0	10.0	79.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	50.0	36.0	12.0	51.0	15.0	0.0	0.0	97.0	4.0	70.0	76.0	4.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	50.0	3.0	36.0	0.0	0.0	0.0	175.0	0.0	0.0	79.0	2.0	1.0	7.0	219.0	1.0	0.0	37.0	160.0	318.0	0.0	15.0	0.0	173.0	16.0	47.0	0.0	0.0	0.0	0.0	309.0	6.0	40.0	9.0	0.0	41.0	0.0	112.0	0.0	113.0	54.0	0.0	0.0	341.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio	300.0	25.0	22.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	207.0	0.0	1.0	32.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	92.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	59.0	0.0	123.0	3.0	0.0	0.0	19.0	34.0	0.0	2.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	7.0	125.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	38.0	0.0	324.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	39.0	0.0	0.0	0.0	14.0	24.0	1.0	104.0	0.0	0.0	5.0	54.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	1.0	12.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	30.0	1.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	25.0	15.0	0.0	254.0	0.0	3.0	2.0	164.0	0.0	1.0	0.0	29.0	103.0	0.0	4.0	0.0	0.0	0.0	0.0	544.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	526.0	3.0	0.0	12.0	1.0	51.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	20.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0	1.0	1.0	681.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__D168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	544.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
